Continuons	VER:pres	continuer
je	PRO:PER	je
vois	VER:pres	voir
des	PRP:det	du
personnes	NOM	personne
aider	VER:infi	aider
d'	PRP	de
autre	ADJ	autre
personnes	NOM	personne
à	PRP	à
porter	VER:infi	porter
leur	DET:POS	leur
valise	NOM	valise
ou	KON	ou
autre	ADJ	autre
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
,	PUN	,
dans	PRP	dans
le	DET:ART	le
métro	NOM	métro
@TomekTR	ADJ	@TomekTR
souvent	ADV	souvent
il	PRO:PER	il
n	VER:futu	n
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
de	PRP	de
solutions...	VER:infi	solutions...
on	PRO:PER	on
est	VER:pres	être
dependant	NOM	dependant
de	PRP	de
la	DET:ART	le
sncf	NOM	sncf
et	KON	et
comme	KON	comme
il	PRO:PER	il
ne	ADV	ne
previennent	VER:pres	previennent
ps	VER:pper	ps
des	PRP:det	du
trains	NOM	train
supprimés	VER:pper	supprimer
c	ADJ	c
est	VER:pres	être
trop	ADV	trop
tard	ADV	tard
mon	DET:POS	mon
chouchou	NOM	chouchou
qui	PRO:REL	qui
pète	VER:pres	péter
dans	PRP	dans
le	DET:ART	le
bus	VER:pper	boire
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
blague	NOM	blague
ou	KON	ou
PAS	NAM	PAS
JE	NAM	JE
vais	VER:pres	aller
devoir	VER:infi	devoir
tenir	VER:infi	tenir
ma	DET:POS	mon
crinière	NOM	crinière
à	PRP	à
la	DET:ART	le
main	NOM	main
(@celinesete_	ADJ	(@celinesete_
)	PUN	)
c'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
blague	NOM	blague
quand	KON	quand
ils	PRO:PER	il
me	PRO:PER	me
bloquent	VER:pres	bloquer
dans	PRP	dans
le	DET:ART	le
métro	NOM	métro
alors	ADV	alors
que	KON	que
je	PRO:PER	je
crève	VER:pres	crever
la	DET:ART	le
dalle	NOM	dalle
Omg	NAM	Omg
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
fille	NOM	fille
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
jaime	VER:pres	jaime
trop	ADV	trop
ces	PRO:DEM	ce
cheveux	NOM	cheveu
sa	DET:POS	son
fais	VER:pres	faire
style	NOM	style
coupe	VER:pres	couper
de	PRP	de
gars	NOM	gars
a	VER:pres	avoir
la	DET:ART	le
mode	NOM	mode
mais	KON	mais
plus	ADV	plus
long	ADJ	long
au	PRP:det	au
dessu	ADJ	dessu
jaime	NOM	jaime
trop	ADV	trop
Y'	ADJ	Y'
a	VER:pres	avoir
des	PRP:det	du
gens	NOM	gens
qui	PRO:REL	qui
se	PRO:PER	se
lachent	VER:pres	lachent
des	PRP:det	du
"	PUN:cit	"
je	PRO:PER	je
t'	PRO:PER	te
aime	VER:pres	aimer
"	PUN:cit	"
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
😅🚮🚮🚮🚮🚮	ADJ	😅🚮🚮🚮🚮🚮
Aucun	NAM	Aucun
mode	NOM	mode
de	PRP	de
transport	NOM	transport
de	PRP	de
martinique	ADJ	martinique
pr	NOM	pr
l'	DET:ART	le
instant	NOM	instant
ne	ADV	ne
me	PRO:PER	me
va.	VER:cond	va.
Je	PRO:PER	je
n'	ADV	ne
aime	VER:pres	aimer
pas	ADV	pas
conduire	VER:infi	conduire
et	KON	et
soit	KON	soit
je	PRO:PER	je
me	PRO:PER	me
trompe	VER:pres	tromper
de	PRP	de
bus	NOM	bus
soit	KON	soit
il	PRO:PER	il
me	PRO:PER	me
passe	VER:pres	passer
ss	VER:pper	ss
le	DET:ART	le
nez	NOM	nez
😣	ADJ	😣
Hier	VER:simp	Hier
soir	NOM	soir
,	PUN	,
sur	PRP	sur
le	DET:ART	le
quai	NOM	quai
du	PRP:det	du
RER	ABR	RER
on	PRO:PER	on
gueulait	VER:impf	gueuler
tous	PRO:IND	tout
,	PUN	,
et	KON	et
on	PRO:PER	on
a	VER:pres	avoir
applaudis	VER:pper	applaudir
les	DET:ART	le
quelques	PRO:IND	quelque
islandais	ADJ	islandais
qu'	PRO:REL	que
étaient	VER:impf	être
présents.	VER:pper	présents.
C'	NAM	C'
était	VER:impf	être
beau.	NOM	beau.
👌🏻	VER:pper	👌🏻
#FRAISL	ADJ	#FRAISL
Attendre	NAM	Attendre
1h	NOM	1h
à	PRP	à
la	DET:ART	le
gare	NOM	gare
parce	KON	parce
que	PRO:REL	que
t'	PRO:PER	te
as	VER:pres	avoir
loupé	VER:pper	louper
ta	DET:POS	ton
correspondance	NOM	correspondance
à	PRP	à
cause	NOM	cause
d'	PRP	de
un	DET:ART	un
train	NOM	train
un	NUM	un
en	PRP	en
retard	NOM	retard
,	PUN	,
bravo	INT	bravo
@SNCF	NOM	@SNCF
je	PRO:PER	je
méprise	VER:pres	mépriser
très	ADV	très
fortement	ADV	fortement
les	DET:ART	le
gens	NOM	gens
qui	PRO:REL	qui
parlent	VER:pres	parler
et	KON	et
rigolent	VER:pres	rigoler
fort	ADV	fort
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
Il	NAM	Il
y	PRO:PER	y
a	VER:pres	avoir
un	DET:ART	un
mec	NOM	mec
à	PRP	à
côté	NOM	côté
de	PRP	de
moi	PRO:PER	moi
dans	PRP	dans
le	DET:ART	le
RER	ABR	RER
il	PRO:PER	il
matte	VER:pres	matter
un	DET:ART	un
hentaï.	ABR	hentaï.
Oklm	NAM	Oklm
@Sarabbiata	VER:simp	@Sarabbiata
@_michigale_	NOM	@_michigale_
oui	INT	oui
mais	KON	mais
t'	PRO:PER	te
as	VER:pres	avoir
pas	ADV	pas
fait	VER:pper	faire
3h30	NOM	3h30
de	PRP	de
bus	NOM	bus
,	PUN	,
2	NUM	@card@
heures	NOM	heure
dans	PRP	dans
le	DET:ART	le
z'	ADJ	z'
aéroport	NOM	aéroport
et	KON	et
1h	NOM	1h
de	PRP	de
z'	ADJ	z'
avion	NOM	avion
Putin	NOM	Putin
tlhr	NOM	tlhr
ya	NOM	ya
quelqu'	PRO:IND	quelque
un	DET:ART	un
il	PRO:PER	il
c	VER:futu	c
suicide	NOM	suicide
dans	PRP	dans
les	DET:ART	le
railles	NOM	raille
du	PRP:det	du
RER	ABR	RER
E	VER:futu	E
la	DET:ART	le
ptn	NOM	ptn
on	PRO:PER	on
été	VER:pper	être
obliger	VER:infi	obliger
de	PRP	de
tous	PRO:IND	tout
descendre	VER:infi	descendre
j'	PRO:PER	je
avais	VER:impf	avoir
la	DET:ART	le
h	ABR	heure
@SNCF	NOM	@SNCF
A	PRP	à
quel	PRO:REL	quel
sujet???[ASCII012CTRLC]la	VER:simp	sujet???[ASCII012CTRLC]la
panne	NOM	panne
de	PRP	de
clim	NOM	clim
?[ASCII012CTRLC]la	VER:simp	?[ASCII012CTRLC]la
(presque)	ADJ	(presque)
déshydratation	NOM	déshydratation
?[ASCII012CTRLC]ou	NOM	?[ASCII012CTRLC]ou
la	DET:ART	le
non	ADV	non
assistance	NOM	assistance
du	PRP:det	du
personnel	NOM	personnel
?	SENT	?
[ASCII012CTRLC]😉	ABR	[ASCII012CTRLC]😉
La	DET:ART	le
SNCF	ABR	SNCF
va	VER:pres	aller
mettre	VER:infi	mettre
en	PRP	en
place	NOM	place
des	PRP:det	du
espaces	NOM	espace
de	PRP	de
travail	NOM	travail
partagés	VER:pper	partager
dès	PRP	dès
la	DET:ART	le
fin	NOM	fin
de	PRP	de
l'	DET:ART	le
année	NOM	année
"Work	ADJ	"Work
and	VER:simp	and
Station".	ABR	Station".
https://t.co/DHftaF47DI	VER:pper	https://t.co/DHftaF47DI
@HatemAbdl	NOM	@HatemAbdl
à	PRP	à
l'	DET:ART	le
arrêt	NOM	arrêt
de	PRP	de
bus	NOM	bus
à	PRP	à
côté	NOM	côté
de	PRP	de
l'	DET:ART	le
épicier	NOM	épicier
elle	PRO:PER	elle
s'	PRO:PER	se
était	VER:impf	être
arrêté	VER:pper	arrêter
en	PRP	en
plein	ADJ	plein
milieu	NOM	milieu
de	PRP	de
la	DET:ART	le
rue	NOM	rue
et	KON	et
elle	PRO:PER	elle
avait	VER:impf	avoir
dis	VER:pres	dire
"vous	NOM	"vous
passez	VER:pres	passer
pas"	ADJ	pas"
ptddddr	NOM	ptddddr
😆	ADJ	😆
@tprincedelamour	NOM	@tprincedelamour
Ça	VER:simp	Ça
s’	NOM	s’
appelle	VER:pres	appeler
être	VER:infi	être
PRO	NAM	PRO
Gnoul.	NAM	Gnoul.
La	DET:ART	le
RATP	NAM	RATP
est	VER:pres	être
le	DET:ART	le
GVT	NAM	GVT
,	PUN	,
des	PRP:det	du
collabos	NOM	collabo
de	PRP	de
MERDE.	ABR	MERDE.
J'	NAM	J'
espère	VER:pres	espérer
vraiment	ADV	vraiment
que	KON	que
vous	PRO:PER	vous
allez	VER:pres	aller
faire	VER:infi	faire
un	DET:ART	un
geste	NOM	geste
sachant	VER:ppre	savoir
que	KON	que
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
jamais	ADV	jamais
pris	VER:pper	prendre
mon	DET:POS	mon
train	NOM	train
IDTGV	NAM	IDTGV
de	PRP	de
paris-aie	NOM	paris-aie
@SNCF	ADJ	@SNCF
@VivivivV	VER:simp	@VivivivV
moi	PRO:PER	moi
,	PUN	,
perdue	VER:pper	perdre
dans	PRP	dans
le	DET:ART	le
métro	NOM	métro
parisienne	ADJ	parisien
,	PUN	,
encore	ADV	encore
plus	ADV	plus
la	DET:ART	le
honte.	NOM	honte.
des	PRP:det	du
fois	NOM	foi|fois
je	PRO:PER	je
m’	NOM	m’
arrête	VER:pres	arrêter
juste	ADJ	juste
pour	PRP	pour
reprendre	VER:infi	reprendre
mes	DET:POS	mon
esprits.	NOM	esprits.
Frr	NAM	Frr
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
ya	NOM	ya
un	DET:ART	un
contrôleur	NOM	contrôleur
il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
dévorer	VER:infi	dévorer
des	PRP:det	du
yeux	NOM	œil
meme	VER:subp	meme
pas	ADV	pas
un	DET:ART	un
peu	ADV	peu
discret	ADJ	discret
😒	NOM	😒
j'	PRO:PER	je
étais	VER:impf	être
trop	ADV	trop
mal	ADJ	mal
ptn	NOM	ptn
en	PRP	en
+	SYM	+
mes	DET:POS	mon
potes	NOM	pote
étaient	VER:impf	être
ko	NOM	ko
😟	ADJ	😟
RT	VER:simp	RT
@LouisBreard	ADJ	@LouisBreard
:	PUN	:
J'	PRO:PER	je
pourrai	VER:futu	pouvoir
gérer	VER:infi	gérer
des	PRP:det	du
go	NOM	go
et	KON	et
les	PRO:PER	la|le
larguer	VER:infi	larguer
mais	KON	mais
j'	PRO:PER	je
ai	VER:pres	avoir
pas	ADV	pas
envie	NOM	envie
de	PRP	de
briser	VER:infi	briser
des	PRP:det	du
cœurs	NOM	cœur
si	KON	si
j'	PRO:PER	je
avais	VER:impf	avoir
une	DET:ART	un
soeur	NOM	sœur
j'	PRO:PER	je
aimerai	VER:futu	aimer
pas	ADV	pas
un	DET:ART	un
batard…	NOM	batard…
je	PRO:PER	je
monte	VER:pres	monter
dans	PRP	dans
le	DET:ART	le
métro	NOM	métro
je	PRO:PER	je
me	PRO:PER	me
pète	VER:pres	péter
la	DET:ART	le
gueule	NOM	gueule
sisi	NOM	sisi
mon	DET:POS	mon
arrivée	NOM	arrivé|arrivée
dans	PRP	dans
le	DET:ART	le
game	NOM	game
@SNCF	NOM	@SNCF
Pourquoi	NAM	Pourquoi
ne	ADV	ne
mettez	VER:pres	mettre
vous	PRO:PER	vous
pas	ADV	pas
un	DET:ART	un
train	NOM	train
Amiens-Saint-Quentin	NAM	Amiens-Saint-Quentin
en	PRP	en
milieu	NOM	milieu
de	PRP	de
matinée	NOM	matinée
genre	NOM	genre
10h..	ABR	10h..
7h45	ABR	7h45
c'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
tôt	ADV	tôt
et	KON	et
12h45	VER:subi	12h45
trop	ADV	trop
tard	ADV	tard
😂	ADJ	😂
Ah	NAM	Ah
le	DET:ART	le
#TTx	NOM	#TTx
est	VER:pres	être
plein	ADJ	plein
et	KON	et
les	DET:ART	le
agents	NOM	agent
veulent	VER:pres	vouloir
partir	VER:infi	partir
tout	ADV	tout
de	PRP	de
suite	NOM	suite
pour	PRP	pour
une	DET:ART	un
fin	NOM	fin
prévue	VER:pper	prévoir
à	PRP	à
4h30.	ABR	4h30.
Haha	NAM	Haha
,	PUN	,
ça	PRO:DEM	cela
va	VER:pres	aller
poireauter	VER:infi	poireauter
au	PRP:det	au
carré	NOM	carré
😎[ASCII012CTRLC]#team3x8	ADJ	😎[ASCII012CTRLC]#team3x8
#sncf	ADJ	#sncf
3h30	NOM	3h30
de	PRP	de
sommeil..	ABR	sommeil..
Je	PRO:PER	je
me	PRO:PER	me
prépare	VER:pres	préparer
à	PRP	à
tuer	VER:infi	tuer
le	DET:ART	le
temps	NOM	temps
ds	VER:futu	ds
le	DET:ART	le
bus	NOM	bus
en	PRP	en
dormant	ADJ	dormant
😂	NOM	😂
Retour	NAM	Retour
chez	PRP	chez
moi	PRO:PER	moi
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
en	PRP	en
écoutant	ADJ	écoutant
@Pandrezz	NOM	@Pandrezz
beaucoup	ADV	beaucoup
trop	ADV	trop
d'	PRP	de
amour	NOM	amour
d'	PRP	de
un	DET:ART	un
seul	NOM	seul
coup.	VER:futu	coup.
Le	DET:ART	le
bus	NOM	bus
carburait	VER:impf	carburer
au	PRP:det	au
love	VER:pres	lover
https://t.co/x1UOBsOqI3	ADJ	https://t.co/x1UOBsOqI3
Putain	NOM	putain
de	PRP	de
retard	NOM	retard
de	PRP	de
putain	NOM	putain
de	PRP	de
bus	NOM	bus
de	PRP	de
putain	NOM	putain
de	PRP	de
merde	NOM	merde
!!!!!	ADJ	!!!!!
Une	VER:simp	Une
3G	NOM	3G
douteuse	ADJ	douteur|douteux
(Merci	VER:pper	(Merci
Free)	NAM	Free)
,	PUN	,
un	DET:ART	un
arrêt	NOM	arrêt
de	PRP	de
bus	NOM	bus
sans	PRP	sans
abri	NOM	abri
,	PUN	,
de	PRP	de
la	DET:ART	le
pluie	NOM	pluie
,	PUN	,
30mn	NOM	30mn
d'	PRP	de
attente	NOM	attente
(merci	VER:pper	(merci
la	DET:ART	le
RATP).	ABR	RATP).
La	DET:ART	le
vie	NOM	vie
,	PUN	,
la	DET:ART	le
vraie.	ABR	vraie.
Bonjour	NAM	Bonjour
@SNCF	NOM	@SNCF
,	PUN	,
suite	NOM	suite
à	PRP	à
l'	DET:ART	le
annulation	NOM	annulation
de	PRP	de
mon	DET:POS	mon
train	NOM	train
le	DET:ART	le
10.06	NUM	@card@
j'	PRO:PER	je
ai	VER:pres	avoir
envoyé	VER:pper	envoyer
courrier	NOM	courrier
réclamation	NOM	réclamation
et	KON	et
justificatifs	NOM	justificatif
le	DET:ART	le
11.06	NUM	@card@
sans	PRP	sans
nouvelle	ADJ	nouveau
à	PRP	à
ce	PRO:DEM	ce
jour	NOM	jour
Petite	NOM	petit
astuce	NOM	astuce
pour	PRP	pour
les	DET:ART	le
mandiants	NOM	mandiants
du	PRP:det	du
RER	ABR	RER
:	PUN	:
vendez	VER:pres	vendre
de	PRP	de
la	DET:ART	le
bouffe	NOM	bouffe
ou	KON	ou
des	PRP:det	du
boissons.	ABR	boissons.
Les	DET:ART	le
jours	NOM	jour
de	PRP	de
trafic	NOM	trafic
perturbés	VER:pper	perturber
vous	PRO:PER	vous
allez	VER:pres	aller
tripler	VER:infi	tripler
votre	DET:POS	votre
recette	NOM	recette
@Julsneufcinq	NOM	@Julsneufcinq
@LandoMana	VER:simp	@LandoMana
@SNCF	NOM	@SNCF
on	PRO:PER	on
perd	VER:pres	perdre
plus	ADV	plus
de	PRP	de
temps	NOM	temps
qu'	KON	que
autre	ADJ	autre
chose	NOM	chose
à	PRP	à
être	VER:infi	être
bloqué	VER:pper	bloquer
par	PRP	par
leur	DET:POS	leur
colis	NOM	colis
suspect	ADJ	suspect
qui	PRO:REL	qui
n'	ADV	ne
existe	VER:pres	exister
même	ADV	même
pas	ADV	pas
Quand	NAM	Quand
on	PRO:PER	on
est	VER:pres	être
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
et	KON	et
que	KON	que
le	DET:ART	le
chauffeur	NOM	chauffeur
frein	NOM	frein
brusquement...	VER:subi	brusquement...
😂😂	ADJ	😂😂
#Lol	NOM	#Lol
#MikaelJackson	NOM	#MikaelJackson
#RIP	NOM	#RIP
https://t.co/CWTOZx777O	ADJ	https://t.co/CWTOZx777O
#CrueParis	NOM	#CrueParis
"La	VER:simp	"La
grève	NOM	grève
devrait	VER:cond	devoir
être	VER:infi	être
suspendue	VER:pper	suspendre
compte	VER:pres	compter
tenue	VER:pper	tenir
de	PRP	de
la	DET:ART	le
situation.	ADJ	situation.
Il	NOM	Il
faudrait	VER:cond	falloir
tenir	VER:infi	tenir
compte	NOM	compte
de	PRP	de
la	DET:ART	le
situation"	NOM	situation"
,	PUN	,
(Guillaume	NOM	(Guillaume
Pépy	NAM	Pépy
,	PUN	,
@SNCF)	NOM	@SNCF)
@gethardhero	NOM	@gethardhero
ca	VER:subi	ca
m'	PRO:PER	me
aurait	VER:cond	avoir
pris	VER:pper	prendre
deux	NUM	deux
heures	NOM	heure
trente	NUM	trente
de	PRP	de
rentrer	VER:infi	rentrer
parce	KON	parce
que	KON	que
la	DET:ART	le
sncf	NOM	sncf
=	ADJ	=
de	PRP	de
la	DET:ART	le
merde	NOM	merde
Mdr	NAM	Mdr
ptn	NOM	ptn
le	DET:ART	le
seul	ADJ	seul
bus	NOM	bus
que	PRO:REL	que
je	PRO:PER	je
prend	VER:pres	prendre
depuis	PRP	depuis
1	NUM	@card@
mois	NOM	moi|mois
et	KON	et
je	PRO:PER	je
croise	VER:pres	croiser
un	DET:ART	un
forceur	NOM	forceur
qui	PRO:REL	qui
voulais	VER:impf	vouloir
me	PRO:PER	me
gérer	VER:infi	gérer
👍🏼	ADJ	👍🏼
En	NOM	En
rentrant	VER:ppre	rentrer
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
avec	PRP	avec
ma	DET:POS	mon
pote	NOM	pote
on	PRO:PER	on
parlait	VER:impf	parler
tranquille	ADJ	tranquille
et	KON	et
là	ADV	là
t'	PRO:PER	te
as	VER:pres	avoir
une	DET:ART	un
anglaise	NOM	anglais|anglaise
,	PUN	,
une	DET:ART	un
femme	NOM	femme
agée	ADJ	agée
qui	PRO:REL	qui
se	PRO:PER	se
retourne	VER:pres	retourner
en	PRP	en
disant	VER:ppre	dire
"it'	NOM	"it'
s	VER:subi	s
ok"-	NOM	ok"-
accident	NOM	accident
sur	PRP	sur
l'	DET:ART	le
A2	ABR	A2
,	PUN	,
quatre	NUM	quatre
bus	NOM	bus
de	PRP	de
supporters	NOM	supporter
lensois	ADJ	lensois
bloqués	VER:pper	bloquer
sur	PRP	sur
le	DET:ART	le
pont	NOM	pont
de	PRP	de
Trith	NAM	Trith
sens	VER:pres	sentir
Paris-Bruxelles	ADJ	Paris-Bruxelles
#VAFCRCL	NOM	#VAFCRCL
#derby	ADJ	#derby
@lavoixdessports	ADJ	@lavoixdessports
ptdr	NOM	ptdr
g	VER:subi	g
une	DET:ART	un
passion	NOM	passion
pour	PRP	pour
faire	VER:infi	faire
de	PRP	de
la	DET:ART	le
merde	NOM	merde
de	PRP	de
type	NOM	type
me	PRO:PER	me
tromper	VER:infi	tromper
de	PRP	de
bus	NOM	bus
:///	ADJ	:///
ya	NOM	ya
un	DET:ART	un
gars	NOM	gars
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
il	PRO:PER	il
parlait	VER:impf	parler
a	VER:pres	avoir
son	DET:POS	son
banquier	NOM	banquier
c	VER:futu	c
limite	NOM	limite
si	KON	si
il	PRO:PER	il
allait	VER:impf	aller
pas	ADV	pas
dire	VER:infi	dire
le	DET:ART	le
num	NOM	num
de	PRP	de
sa	DET:POS	son
carte	NOM	carte
banquaire	ADJ	banquaire
ptdr	NOM	ptdr
WE	NAM	WE
DON'	NAM	DON'
T	NAM	T
FUCKING	NAM	FUCKING
CARE	NAM	CARE
@picardie_ter	VER:futu	@picardie_ter
hier	ADV	hier
soir	NOM	soir
c'	PRO:DEM	ce
était	VER:impf	être
à	PRP	à
St	NAM	St
Denis	NAM	Denis
sans	PRP	sans
compter	VER:infi	compter
les	DET:ART	le
rames	NOM	rame
en	PRP	en
panne.	ABR	panne.
Dites	NAM	Dites
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
quelque	PRO:IND	quelque
chose	NOM	chose
qui	PRO:REL	qui
marche	VER:pres	marcher
à	PRP	à
la	DET:ART	le
SNCF	ABR	SNCF
?	SENT	?
@SNCFvamtuer	VER:infi	@SNCFvamtuer
Mdr	NAM	Mdr
ptn	NOM	ptn
la	DET:ART	le
galère	NOM	galère
à	PRP	à
Paris	NAM	Paris
avec	PRP	avec
le	DET:ART	le
métro	NOM	métro
et	KON	et
les	DET:ART	le
grèves	NOM	grève
😰	ADJ	😰
@natsuyo315	NOM	@natsuyo315
tu	PRO:PER	tu
prends	VER:pres	prendre
le	DET:ART	le
bus	NOM	bus
en	PRP	en
même	ADV	même
temps.	VER:cond	temps.
Je	PRO:PER	je
comprends	VER:pres	comprendre
les	DET:ART	le
une	NUM	un
heure	NOM	heure
de	PRP	de
trajet	NOM	trajet
MDR	NAM	MDR
Je	PRO:PER	je
prends	VER:pres	prendre
que	KON	que
le	DET:ART	le
met'	ADJ	met'
moi	NOM	moi
!	SENT	!
#Toulouse.	ABR	#Toulouse.
La	DET:ART	le
#BAC	NOM	#BAC
et	KON	et
Tisséo	NAM	Tisséo
#gazent	VER:pres	#gazent
et	KON	et
interpellent	VER:pres	interpeller
jusque	PRP	jusque
dans	PRP	dans
le	DET:ART	le
métro	ADJ	métro
https://t.co/nbDuveiKQn	NOM	https://t.co/nbDuveiKQn
La	DET:ART	le
ligne	NOM	ligne
bus	VER:pper	boire
n•5	NOM	n•5
c'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
pire	ADJ	pire
arnaque	NOM	arnaque
du	PRP:det	du
monde	NOM	monde
!	SENT	!
Les	DET:ART	le
bus	NOM	bus
ils	PRO:PER	il
passent	VER:pres	passer
pas	ADV	pas
tout	ADV	tout
le	DET:ART	le
temps	NOM	temps
C'	ADJ	C'
est	VER:pres	être
incroyable	ADJ	incroyable
comment	ADV	comment
les	DET:ART	le
chansons	NOM	chanson
de	PRP	de
Nâaman	NAM	Nâaman
me	PRO:PER	me
redonnent	VER:pres	redonner
le	DET:ART	le
sourire	NOM	sourire
en	PRP	en
un	DET:ART	un
rien	NOM	rien
de	PRP	de
temps.	NOM	temps.
Le	DET:ART	le
mieux	ADV	mieux
c'	PRO:DEM	ce
est	VER:pres	être
dans	PRP	dans
le	DET:ART	le
métro	NOM	métro
Ce	VER:futu	Ce
mec	NOM	mec
dans	PRP	dans
le	DET:ART	le
bus	NOM	bus
qui	PRO:REL	qui
tente	VER:pres	tenter
de	PRP	de
me	PRO:PER	me
faire	VER:infi	faire
apprécier	VER:infi	apprécier
du	PRP:det	du
métal	NOM	métal
pendant	PRP	pendant
que	PRO:REL	que
je	PRO:PER	je
tente	VER:pres	tenter
de	PRP	de
lui	PRO:PER	lui
faire	VER:infi	faire
apprécier	VER:infi	apprécier
Lindsey	NAM	Lindsey
Stirling.	NAM	Stirling.
Choc	NAM	Choc
des	PRP:det	du
cultures.	NOM	cultures.
@encolere75	ADJ	@encolere75
@vpecress	NOM	@vpecress
le	DET:ART	le
prix	NOM	prix
de	PRP	de
la	DET:ART	le
carte	NOM	carte
navigo	ADJ	navigo
est	VER:pres	être
inabordable	ADJ	inabordable
aux	PRP:det	au
retraités	NOM	retraité
qui	PRO:REL	qui
vivent	VER:pres	vivre
non	ADV	non
pas	ADV	pas
en	PRP	en
banlieue	NOM	banlieue
mais	KON	mais
dans	PRP	dans
Paris.	NAM	Paris.
Ma	VER:futu	Ma
mère	NOM	mère
a	VER:pres	avoir
oublié	VER:pper	oublier
de	PRP	de
me	PRO:PER	me
dire	VER:infi	dire
que	KON	que
les	DET:ART	le
lignes	NOM	ligne
de	PRP	de
bus	NOM	bus
avaient	VER:impf	avoir
changé.	VER:pper	changé.
Et	NOM	Et
jsuis	VER:pres	jsuis
allée	VER:pper	aller
me	PRO:PER	me
perdre	VER:infi	perdre
a	VER:pres	avoir
Blaesheim	NAM	Blaesheim
-_-	ADJ	-_-
RT	NOM	RT
@EdgLanf	NOM	@EdgLanf
:	PUN	:
Mais	KON	mais
le	DET:ART	le
community	ADJ	community
manager	NOM	manager
de	PRP	de
la	DET:ART	le
sncf	NOM	sncf
y	PRO:PER	y
s'	PRO:PER	se
en	PRO:PER	en
ba	VER:subi	ba
vraiment	ADV	vraiment
les	DET:ART	le
couilles	NOM	couille
mdr	ADJ	mdr
,	PUN	,
y	PRO:PER	y
jou	NOM	jou
au	PRP:det	au
morpion	NOM	morpion
sans	PRP	sans
pression	NOM	pression
sur	PRP	sur
twitter	VER:infi	twitter
https://t…	NOM	https://t…
Michto	NAM	Michto
mais	KON	mais
après	PRP	après
si	KON	si
c'	PRO:DEM	ce
est	VER:pres	être
4€	ADJ	4€
pour	PRP	pour
prendre	VER:infi	prendre
le	DET:ART	le
bus	NOM	bus
par	PRP	par
exemple	NOM	exemple
c'	PRO:DEM	ce
est	VER:pres	être
normal	ADJ	normal
https://t.co/Psv0uWF41B	NOM	https://t.co/Psv0uWF41B
Jcours	NAM	Jcours
pas	ADV	pas
derriere	NOM	derriere
un	DET:ART	un
bus	NOM	bus
tu	PRO:PER	tu
crois	VER:pres	croire
jvais	VER:impf	jvais
courir	VER:infi	courir
après	PRP	après
toi	PRO:PER	toi
?	SENT	?
XPTDRRRRRRRRR	NAM	XPTDRRRRRRRRR
mais	KON	mais
aller	VER:infi	aller
casse	VER:pres	casser
toi	PRO:PER	toi
la	DET:ART	le
bas	NOM	bas
we	VER:subp	we
La	DET:ART	le
photo	NOM	photo
promo	NOM	promo
Malec	NOM	Malec
j'	PRO:PER	je
étais	VER:impf	être
tlmt	VER:pper	tlmt
pas	ADV	pas
prête	ADJ	prêt
qd	VER:futu	qd
elle	PRO:PER	elle
est	VER:pres	être
sortie	VER:pper	sortir
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
crier	VER:infi	crier
ds	VER:futu	ds
le	DET:ART	le
bus	NOM	bus
qd	VER:futu	qd
je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
vu	VER:pper	voir
,	PUN	,
ç	NOM	ç
T	NAM	T
grave	VER:pres	graver
gênant	ADJ	gênant
@Tray_Vice	NOM	@Tray_Vice
g	VER:subi	g
le	DET:ART	le
seum	NOM	seum
le	DET:ART	le
prochain	ADJ	prochain
rer	VER:infi	rer
est	VER:pres	être
dans	PRP	dans
5min	NOM	5min
g	VER:subi	g
pas	ADV	pas
l'	DET:ART	le
temps	NOM	temps
@picardie_ter	VER:infi	@picardie_ter
@SNCFvamtuer	VER:infi	@SNCFvamtuer
zut	INT	zut
!	SENT	!
Je	PRO:PER	je
viens	VER:pres	venir
de	PRP	de
perdre	VER:infi	perdre
5	NUM	@card@
euros	NOM	euro
avec	PRP	avec
ke	ADJ	ke
retard	NOM	retard
de	PRP	de
ce	PRO:DEM	ce
soir...	NOM	soir...
Combien	ADJ	Combien
puis-je	VER:subp	puis-je
espérer	VER:infi	espérer
de	PRP	de
remboursement	NOM	remboursement
?	SENT	?
